tiempo,Susceptibles,Expuestos,Asintomáticos (I0),Modedados (I1),Severos (I2),Críticos (I3),Recuperados (R),Muertos (D),Muertes naturales(NR)
2020-07-18,9.075583040413241e-05,5.6888426796951e-06,186.393319541437,8599.856877168091,23171.60697935,14325.786716581399,266058.827464964,2077.27997860284,2271.14049555202
2020-07-19,8.54798070331212e-05,5.27148557949101e-06,176.734422994286,8394.65250099758,22816.201994357798,14148.5799431545,266820.43052705197,2091.60576531943,2298.39515810589
2020-07-20,8.058645703429671e-05,4.88907600847285e-06,167.576050083798,8194.21747907508,22464.460402214703,13971.8876971426,267568.322246667,2105.75434526258,2325.73476777895
2020-07-21,7.604405006346121e-05,4.53837764798381e-06,158.892263706833,7998.44769462198,22116.409177319303,13795.7726658867,268302.70898407896,2119.7262329597197,2353.15781403033
2020-07-22,7.18237686228984e-05,4.21647923805959e-06,150.658470818024,7807.240937661959,21772.0720967563,13620.2949461753,269023.795207737,2133.52200562561,2380.66280848526
2020-07-24,6.789941780770279e-05,3.92075962676447e-06,142.851352780994,7620.496891295641,21431.469864786002,13445.5121005043,269731.783462886,2147.14230057178,2408.24828475475
2020-07-26,6.42471660324941e-05,3.64885680431825e-06,135.44879932874,7438.117116611271,21094.6202339626,13271.4792134583,270426.874342894,2160.5878126722896,2435.9127982506
2020-07-27,6.08453132304474e-05,3.39864044374514e-06,128.42984594616502,7260.005036352741,20761.5381229304,13098.2489481233,271109.26646315696,2173.8592918857503,2463.65492599639
2020-07-28,5.767408343492261e-05,3.1681875298632803e-06,121.77461449742201,7086.065917458729,20432.2357309488,12925.871602449799,271779.156437489,2186.95754083387,2491.47326643452
2020-07-29,5.47154390200955e-05,2.95576071065537e-06,115.464256929926,6916.206852579499,20106.7226491977,12754.3951654887,272436.73885687103,2199.8834124363198,2519.36643922974
2020-07-31,5.19529141976594e-05,2.75978905048502e-06,109.48090189560699,6750.33674067161,19785.0059689182,12583.865373427,273082.206270477,2212.6378076018104,2547.33308506945
2020-08-01,4.9371465647779496e-05,2.57885090417002e-06,103.807604138227,6588.36626676386,19467.090386441298,12414.3257653579,273715.74916885,2225.22167297524,2575.371865461
2020-08-02,4.6957338409115994e-05,2.41165866538111e-06,98.4282965034429,6430.207880982421,19152.9783051624,12245.8177387224,274337.555969164,2237.63599874059,2603.48146252628
2020-08-03,4.4697945369311e-05,2.2570451728845698e-06,93.32774443567959,6275.77577691698,18842.669934516598,12078.3806043647,274947.813002445,2249.88181647932,2631.6605787939
2020-08-04,4.25817588876683e-05,2.11395158437425e-06,88.4915028329743,6124.985869404761,18536.1633860128,11912.051641149399,275546.704502697,2261.96019708368,2659.90793698917
2020-08-05,4.0598213249174605e-05,1.98141655054927e-06,83.9058751375861,5977.75577180408,18233.4547663827,11746.8661500899,276134.412597811,2273.87224872483,2688.22227982202
2020-08-06,3.87376167963891e-05,1.8585665421231002e-06,79.557874546523,5834.00477282438,17934.5382679049,11582.8575079443,276711.11730220803,2285.61911487492,2716.60236977335
2020-08-07,3.69910727155735e-05,1.7446071999757703e-06,75.4351872321293,5693.65381297538,17639.4062559599,11420.057220236798,277276.99651110603,2297.2019723828603,2745.04698887968
2020-08-08,3.535040756792971e-05,1.63881559400804e-06,71.526137468576,5556.6254606935,17348.0493538755,11258.494973666999,277832.225996362,2308.6220296031,2773.55493851661
2020-08-09,3.38081067578443e-05,1.5405332897069401e-06,67.8196545654877,5422.84388820005,17060.4565251208,11098.1986878726,278376.97940379,2319.88052457677,2802.1250391810604
2020-08-10,3.23572562192763e-05,1.4491601332301202e-06,64.3052415150642,5292.2348471417,16776.6151529063,10939.1945665148,278911.4282519,2330.97872326464,2830.7561302726504
2020-08-11,3.0991489680292404e-05,1.36414867617298e-06,60.97294526390229,5164.725644060471,16496.5111172487,10781.5071476573,279435.741931989,2341.91791783116,2859.4470698742402
2020-08-12,2.9704940935527196e-05,1.28499917028118e-06,57.81332852532601,5040.2451157368205,16220.1288695576,10625.1593534154,279950.08770950104,2352.69942497881,2888.19673453195
2020-08-14,2.84922006181094e-05,1.21125507037105e-06,54.8174430523987,4918.72360444673,15947.451504802,10470.17253885,280454.630726616,2363.32458433223,2917.00401903472
2020-08-16,2.73482770173189e-05,1.14249899075952e-06,51.97680429592239,4800.09293317032,15678.460831312299,10316.5665400889,280949.534005995,2373.79475687108,2945.8678361935804
2020-08-18,2.62685605367635e-05,1.07834906670451e-06,49.283367375656795,4684.28638078708,15413.137438276599,10164.3597216572,281434.95845561,2384.11132341117,2974.78711662083
2020-08-19,2.52487914309172e-05,1.01845567781952e-06,46.7295042967059,4571.23865728997,15151.460760984399,10013.5690230005,281911.062874634,2394.27568313283,3003.76080850919
2020-08-21,2.42850304961007e-05,9.624984952449431e-07,44.3079823465491,4460.88587904847,14893.4091438753,9864.21000418899,282378.003960302,2404.28925215583,3032.7878774111305
2020-08-22,2.33736324259644e-05,9.10183818611471e-07,42.0119436115348,4353.16554414791,14638.959901446202,9716.29689079104,282835.936315713,2414.15346216001,3061.86730601844
2020-08-23,2.25112215717549e-05,8.61242172588205e-07,39.8348855548272,4248.01650783082,14388.0893770717,9569.842617906519,283285.012458516,2423.8697590508104,3090.99809394225
2020-08-24,2.16946698745473e-05,8.154261361290409e-07,37.770642600802205,4145.37895806351,14140.772999790901,9424.85887335338,283725.382830425,2433.43960166871,3120.17925749343
2020-08-25,2.09210767605843e-05,7.725083804692679e-07,35.813368673737,4045.19439124938,13896.9853391132,9281.35614000111,284157.195807536,2442.8644605420604,3149.4098294637897
2020-08-26,2.01877508122207e-05,7.322798945255559e-07,33.9575206413438,3947.40558810876,13656.7001578948,9139.34373724722,284580.597711369,2452.14581668207,3178.6888589078003
2020-08-28,1.94921930460228e-05,6.945483786573179e-07,32.1978426162578,3851.95658974323,13419.8904633377,8998.82986163412,284995.73282062897,2461.28516041931,3208.0154109252503
2020-08-29,1.88320816465795e-05,6.59136789790942e-07,30.529351071020102,3758.7926739008003,13186.528556160702,8859.82162660505,285402.743383612,2470.28399028095,3237.38856644479
2020-08-30,1.82052580197755e-05,6.25882022721673e-07,28.947320724401898,3667.86033145698,12956.5860779924,8722.325101399141,285801.769631244,2479.14381190755,3266.8074220084004
2020-08-31,1.76097140428566e-05,5.94633714017953e-07,27.4472711590971,3579.10724312521,12730.0340570344,8586.34534908687,286192.949790689,2487.86613700895,3296.27108955702
2020-09-01,1.70435804007707e-05,5.652531563837629e-07,26.0249541328858,3492.48225640896,12506.8429520432,8451.88646374825,286576.42009951,2496.45248235804,3325.7786962172804
2020-09-02,1.6505115909143898e-05,5.37612312606731e-07,24.676341547332,3407.93536280645,12286.982694676599,8318.95160679716,286952.31482034,2504.90436882179,3355.3293840894
2020-09-03,1.59926977339966e-05,5.11592919351872e-07,23.397614039942198,3325.41767527794,12070.4227302523,8187.54304245609,287320.76625602104,2513.22332042858,3384.92231003654
2020-09-04,1.55048124270409e-05,4.870856720689921e-07,22.185150167478,3244.8814059843394,11857.132056961498,8057.66217238687,287681.904765199,2521.4108634710396,3414.5566454753002
2020-09-05,1.5040047703239401e-05,4.6398948318013203e-07,21.0355161497888,3166.27984430497,11647.079263584199,7929.30956948307,288035.858778322,2529.46852564343,3444.2315761678
2020-09-06,1.45970848943396e-05,4.42210806514598e-07,19.945456145117603,3089.56733514126,11440.232565748,7802.485010831279,288382.75481402397,2537.39783521291,3473.94630201513
2020-09-07,1.4174692018421e-05,4.21663021673979e-07,18.9118830293406,3014.69925751255,11236.559840773501,7677.18750984859,288722.717495866,2545.2003202237397,3503.7000368524
2020-09-08,1.37717174111721e-05,4.0226587264794396e-07,17.931869653026,2941.6320034489,11036.0286611477,7553.4153476046995,289055.869569399,2552.87750773359,3533.49200824529
2020-09-09,1.3387083869729401e-05,3.83944955572095e-07,17.0026405515512,2870.32295718562,10838.6063266665,7431.16610333722,289382.33191953,2560.43092308119,3563.32145728824
2020-09-11,1.30197832645068e-05,3.6663125102917497e-07,16.121564084800998,2800.7304746629197,10644.2598952848,7310.43668416968,289702.223588167,2567.86208918453,3593.1876384043603
2020-09-12,1.26688715785921e-05,3.50260696751444e-07,15.2861449841873,2732.81386333392,10452.956212715799,7191.223354041999,290015.66179211,2575.1725258687,3623.08981914698
2020-09-13,1.23334643380225e-05,3.3477379699063e-07,14.494017285880599,2666.53336228337,10264.6619408144,7073.52176186369,290322.761941176,2582.36374922274,3653.0272800029297
2020-09-14,1.20127323996175e-05,3.2011526518809993e-07,13.7429376302415,2601.85012265888,10079.343584784001,6957.32696890038,290623.637656521,2589.43727098461,3682.99931419765
2020-09-15,1.17058980660914e-05,3.06233696906159e-07,13.0307789084761,2538.72618841603,9896.96751924281,6842.63347540484,290918.400789163,2596.39459795351,3713.0052275020294
2020-09-16,1.1412231500912199e-05,2.93081270275931e-07,12.3555242385201,2477.12447737814,9717.50001318395,6729.43524650369,291207.161438653,2603.23723142891,3743.0443380411893
2020-09-18,1.11310474178554e-05,2.80613471481703e-07,11.7152612530935,2417.0087626110603,9540.90725386565,6617.725737351429,291490.027971906,2609.96666667542,3773.1159761049603
2020-09-19,1.0861702022445401e-05,2.68788843039128e-07,11.108176683747,2358.34365411294,9367.15536966395,6507.49791756366,291767.107042149,2616.58439241277,3803.2194839604203
2020-09-20,1.06035901845061e-05,2.57568752838218e-07,10.532551225564,2301.09458081845,9196.21045192166,6398.74429494162,292038.503607987,2623.09189033033,3833.3542156662
2020-09-21,1.03561428228827e-05,2.4691718211409003e-07,9.986754667972448,2245.22777291668,9028.03857582545,6291.45693850011,292304.320952555,2629.4906346252696,3863.5195368887703
2020-09-22,1.0118824485060301e-05,2.36800530681286e-07,9.46924127787865,2190.71024448159,8862.60582034251,6185.627500811421,292564.660702753,2635.78209156377,3893.71482472067
2020-09-23,9.8911311059129e-06,2.2718743792315803e-07,8.97854542204641,2137.50977641345,8699.87828724726,6081.247239677521,292819.622848539,2641.9677190645803,3923.9394675006606
2020-09-25,9.67258793118954e-06,2.18048618168072e-07,8.51327741632459,2085.59489968957,8539.82211926802,5978.30703914339,293069.30576227,2648.0489663042604,3954.19286463587
2020-09-26,9.46274759258227e-06,2.09356709210703e-07,8.072119589967361,2034.93487892233,8382.4035173825,5876.797429863929,293313.806218074,2654.02727334341,3984.47442642594
2020-09-27,9.26118832235187e-06,2.01086132850772e-07,7.653822553901381,1985.49969622221,8227.58875729046,5776.70860883734,293553.219411249,2659.90407077327,4014.78357388909
2020-09-28,9.06751229651109e-06,1.9321296642466604e-07,7.25720166237118,1937.26003536344,8075.34420509101,5678.03045851771,293787.63897766,2665.6807793821104,4045.1197385902396
2020-09-29,8.88134409649786e-06,1.85714824398402e-07,6.881133657941929,1890.18726624947,7925.63633219135,5580.75256531949,294017.157013135,2671.35880984062,4075.4823624711207
2020-09-30,8.70232928011849e-06,1.78570749174548e-07,6.52455349035813,1844.2534296755603,7778.43172947303,5484.86423752678,294241.864092851,2676.93956240594,4105.870897682371
2020-10-01,8.53013305331268e-06,1.71761110341799e-07,6.186451300248881,1799.4312223854101,7633.697120740971,5390.354522619989,294461.849290678,2682.42442664347,4136.284806417701
2020-10-02,8.36443903499526e-06,1.6526751166475598e-07,5.86586955913749,1755.6939824186402,7491.3993754800795,5297.21222403269,294677.200198502,2687.8147811660897,4166.72356074998
2020-10-03,8.20494810786973e-06,1.59072705173784e-07,5.561900357655691,1713.015674746,7351.505520943309,5205.42591735128,294888.002945491,2693.11199339012,4197.18664246944
2020-10-04,8.051377348693e-06,1.5316051177133401e-07,5.27368283428249,1671.37087718866,7213.98275359455,5114.983965969939,295094.342217307,2698.3174193074697,4227.673542923811
2020-10-05,7.90345903200328e-06,1.47515747822292e-07,5.0004007373257195,1630.73476661836,7078.798449929009,5025.87453621355,295296.301275251,2703.43240327344,4258.1837628605
2020-10-06,7.76093970180929e-06,1.42124157242384e-07,4.74128011324166,1591.08310543452,6945.92017669307,4938.08561194073,295493.961975338,2708.45827780966,4288.71681227079
2020-10-07,7.623579306183411e-06,1.36972348640788e-07,4.49558711474582,1552.3922283149402,6815.3157005250705,4851.60500863951,295687.404787291,2713.3963634216,4319.272210236029
2020-10-09,7.4911503901067196e-06,1.32047737111389e-07,4.26262592250743,1514.63902923606,6686.95299703787,4766.42038702761,295876.70881343604,2718.24796843024,4349.849484775829
2020-10-10,7.3634373422853195e-06,1.27338490301894e-07,4.041736774541589,1477.8009487592499,6560.80025936318,4682.5192661696,296061.951807516,2723.0143888172697,4380.448172698239
2020-10-11,7.24023569199659e-06,1.22833478421613e-07,3.8322940977183197,1441.8559615789402,6436.82590617755,4599.88903612256,296243.210193392,2727.69690808343,4411.06781945193
2020-10-13,7.121351452334509e-06,1.1852222787748001e-07,3.63370473609678,1406.7825643290698,6314.9985892287905,4518.51697012236,296420.55908363697,2732.2967971195603,4441.70797898034
2020-10-14,7.00660050650785e-06,1.14394878254043e-07,3.44540627106713,1372.5597636436,6195.287200381489,4438.39023632191,296594.072298018,2736.81531408968,4472.36821357781
2020-10-16,6.89580803410555e-06,1.1044214237697301e-07,3.26686542854257,1339.1670644672802,6077.660878199449,4359.495909093011,296763.82238185604,2741.253704326,4503.0480937476705
2020-10-17,6.78880797448248e-06,1.0665526922136e-07,3.0975765686907595,1306.58445861273,5962.08901408252,4281.820979903089,296929.880624258,2745.6132002351,4533.74719806229
2020-10-18,6.68544252463794e-06,1.0302600944582e-07,2.93706025392722,1274.79241355967,5848.541257974611,4205.35236777799,297092.317076226,2749.895021215,4564.46511302502
2020-10-19,6.585561669160201e-06,9.954658335151119e-08,2.78486189111529,1243.77186149255,5736.98752365933,4130.0769293617295,297251.200568621,2754.1003735827803,4595.20143293414
2020-10-20,6.48902273999514e-06,9.620965108159301e-08,2.64055044412735,1213.5041885722699,5627.3979936590795,4055.9814685842603,297406.598729996,2758.2304505121397,4625.955759748689
2020-10-21,6.39569000396645e-06,9.300828489169349e-08,2.50371721312095,1183.97122443832,5519.74312375302,3983.05274594757,297558.578004284,2762.2864319807204,4656.727702956189
2020-10-23,6.30543427613056e-06,8.99359433356962e-08,2.37397467707297,1155.1552319371,5413.99364712873,3911.2774874409,297707.20366833697,2766.26948472667,4687.51687944226
2020-10-24,6.21813255719307e-06,8.69864472236773e-08,2.2509553962935,1127.03889707253,5310.12057818221,3840.6423930951796,297852.53984931397,2770.18076221411,4718.32291336215
2020-10-25,6.13366769334491e-06,8.41539572203086e-08,2.1343109718115203,1099.60531917505,5208.09521597994,3771.13414518686,297994.649541922,2774.02140460721,4749.14543601411
2020-10-26,6.05192805699771e-06,8.143295296252941e-08,2.0237110586852,1072.83800128497,5107.88914739687,3702.7394161010207,298133.594625498,2777.79253875239,4779.98408571459
2020-10-27,5.97280724700997e-06,7.88182135848916e-08,1.9188424304423501,1046.72084074635,5009.4742499432,3635.44487586368,298269.435880923,2781.49527816849,4810.83850767532
2020-10-28,5.89620380709784e-06,7.630479954977669e-08,1.8194080920016298,1021.2381200074199,4912.82269429289,3569.23719935254,298402.23300739104,2785.1307230443604,4841.70835388218
2020-10-29,5.8220209612197504e-06,7.38880356877396e-08,1.7251264385621399,996.3744976238071,4817.906946526071,3504.10307319589,298532.044639001,2788.6999602437104,4872.5932829759
2020-10-30,5.7501663648110704e-06,7.15634953606143e-08,1.6357304580793401,972.114999460599,4724.69977009734,3440.0292023686497,298658.928361192,2792.2040633169104,4903.49296013451
2020-10-31,5.68055187082604e-06,6.932698566679111e-08,1.5509669750686599,948.445010089628,4633.17422754151,3377.00231649458,298782.94072700397,2795.64409251927,4934.40705695758
2020-11-01,5.6130933096182196e-06,6.717453361428291e-08,1.4705959335951297,925.350264378063,4543.30368192786,3315.00917586357,298904.137273173,2799.02109483577,4965.3352513522905
2020-11-02,5.54771028175983e-06,6.51023731929019e-08,1.3943897174186102,902.816839264703,4455.06179807382,3254.0365771725396,299022.57253606,2802.33610401163,4996.27722742106
2020-11-03,5.48432596296364e-06,6.310693328210519e-08,1.32213250536891,880.8311457202451,4368.422543528471,3194.0713589984803,299138.300067398,2805.5901405888,5027.23267535113
2020-11-04,5.42286692032962e-06,6.11848263358725e-08,1.25361966012552,859.379920887934,4283.36018933592,3135.1004070118397,299251.372449875,2808.7842119478005,5058.20129130564
2020-11-06,5.36326293919319e-06,5.93328377904093e-08,1.1886571486706499,838.450220400987,4199.84931058848,3077.11065893839,299361.84131254104,2811.9193123548102,5089.18277731654
2020-11-07,5.30544685990171e-06,5.75479161445261e-08,1.12706099277445,818.0294108732629,4117.86478677881,3020.08910927745,299469.757346036,2814.99642301375,5120.176841179121
2020-11-08,5.24935442389242e-06,5.582716366629231e-08,1.06865674795605,798.1051625596781,4037.3818019604705,2964.0228137842305,299575.17031765,2818.0165121230298,5151.18319634814
2020-11-09,5.19492412848822e-06,5.41678276830008e-08,1.01327900944479,778.6654421829311,3958.3758447254795,2908.89889372375,299678.129086198,2820.9805349368103,5182.2015618357
2020-11-10,5.14209708986714e-06,5.2567292414654296e-08,0.960770943742654,759.698505923129,3880.8227080074703,2854.7045399038398,299778.681616732,2823.8894338305395,5213.23166211067
2020-11-11,5.09081691369855e-06,5.10230713141018e-08,0.9109838444609821,741.192892566982,3804.69848871863,2801.42701649432,299876.874995059,2826.74413837044,5244.2732269996895
2020-11-13,5.04102957297322e-06,4.953279987964809e-08,0.863776711173814,723.1374168132401,3729.97958722849,2749.05366463944,299972.755442099,2829.54556538694,5275.3259915898
2020-11-14,4.9926832925861295e-06,4.80942289084389e-08,0.819015850095015,705.5211627311501,3656.6427066920705,2697.57190587032,300066.368328055,2832.2946190515804,5306.389696132629
2020-11-15,4.9457284402602794e-06,4.6705218161216506e-08,0.77657449544831,688.333477368721,3584.66485223486,2646.9692453243397,300157.75818641396,2834.99219095745,5337.4640859501005
2020-11-16,4.90011742342712e-06,4.5363730411151e-08,0.7363324504579091,671.563964507642,3514.02333000187,2597.23327477764,300246.968727764,2837.6391602027697,5368.54891134166
2020-11-17,4.85580459170454e-06,4.40678258514059e-08,0.6981757469430059,655.2024785617681,3444.69574607747,2548.3516754974103,300334.04285344,2840.23639347755,5399.64392749309
2020-11-18,4.81274614463706e-06,4.2815656837895295e-08,0.6619963225520761,639.239118616114,3376.66000528276,2500.31222091996,300419.022668997,2842.78474515305,5430.74889438669
2020-11-20,4.77090004438447e-06,4.16054629453582e-08,0.62769171472289,623.664222603374,3309.8943098569603,2453.10277916074,300501.949497495,2845.2850573739697,5461.86357671302
2020-11-21,4.73022593306584e-06,4.0435566316411605e-08,0.5951647705015171,608.468361615,3244.3771580288503,2406.71131536204,300582.863892627,2847.7381601531297,5492.9877437840505
2020-11-22,4.69068505448452e-06,3.9304367284669305e-08,0.564323371398495,593.642334343962,3180.0873424843103,2361.1258938843,300661.805651656,2850.14487146849,5524.121169447801
2020-11-23,4.652240179977459e-06,3.82103402543293e-08,0.535080172502966,579.177161656342,3117.0039487357694,2316.33468034641,300738.813828192,2852.50599736237,5555.26363200432
2020-11-24,4.61485553814861e-06,3.7152029819850495e-08,0.5073523551158919,565.064081288951,3055.1063533989,2272.32594352053,300813.926744783,2854.8223320427196,5586.41491412311
2020-11-25,4.578496748261239e-06,3.612804711047e-08,0.48106139220183297,551.294542670254,2994.37422238214,2229.08805708669,300887.182005347,2857.09465798624,5617.57480276193
2020-11-26,4.54313075707847e-06,3.51370663453556e-08,0.45613282599500105,537.860201861883,2934.78750899397,2186.60950125236,300958.616507427,2859.32374604333,5648.74308908698
2020-11-27,4.50872577895446e-06,3.4177821586157397e-08,0.43249605712976097,524.752916618098,2876.32645197302,2144.87886424182,301028.266454269,2861.51035554458,5679.91956839431
2020-11-28,4.47525123899089e-06,3.32491036746194e-08,0.41008414469840104,511.964741560616,2818.9715734457104,2103.88484366044,301096.167366746,2863.65523440882,5711.10404003276
2020-11-29,4.4426777190851895e-06,3.23497573437477e-08,0.38883361666988703,499.487923466241,2762.70367681603,2063.61624773829,301162.354095101,2865.7591192524796,5742.29630732802
2020-11-30,4.41097690670744e-06,3.14786784917988e-08,0.368684290132732,487.31489666480996,2707.5038445918303,2024.0619964580399,301226.860830527,2867.8227355002196,5773.49617750806
2020-12-01,4.38012154625303e-06,3.06348116090751e-08,0.349579100852865,475.438278544992,2653.35343615189,1985.21112257118,301289.721116585,2869.84679749668,5804.70346162986
2020-12-02,4.35008539282754e-06,2.9817147348174705e-08,0.33146394166381704,463.850865165549,2600.23408545786,1947.05277250728,301350.967860451,2871.83200861925,5835.91797450731
2020-12-04,4.320843168328939e-06,2.9024720228964e-08,0.31428750923151805,452.545626969699,2548.12769871493,1909.5762071802699,301410.633344003,2873.7790613917605,5867.139534640451
2020-12-05,4.2923705197004e-06,2.82566064701154e-08,0.29800115875974803,441.515704600258,2497.01645198506,1872.7708026958499,301468.749234749,2875.6886375989397,5898.36796414583
2020-12-07,4.26464397923483e-06,2.75119219395859e-08,0.282558766224739,430.75440481332,2446.8827887563502,1836.6260509640601,301525.346596587,2877.56140840163,5929.60308868812
2020-12-09,4.23764092681896e-06,2.6789820216909103e-08,0.26791659774879395,420.255196488231,2397.70941747198,1801.1315602208701,301580.45590040804,2879.3980344526003,5960.844737412939
2020-12-11,4.2113395540119905e-06,2.6089490760634902e-08,0.254033185742942,410.01170673170196,2349.47930902218,1766.27705546237,301634.107034548,2881.1991660128197,5992.09274288077
2020-12-12,4.1857188298596e-06,2.54101571746813e-08,0.24086921146789997,400.017717073916,2302.17569420232,1732.05237879536,301686.32931507,2882.96544306828,6023.34694100208
2020-12-13,4.16075846835035e-06,2.4751075567761898e-08,0.22838739368070896,390.267159754551,2255.7820611401603,1698.44748970778,301737.151495905,2884.6974954470697,6054.6071709736
2020-12-14,4.1364388974265e-06,2.41115330004266e-08,0.216552383051707,380.75411409667,2210.2821526953603,1665.45246526233,301786.601778828,2886.3959429367796,6085.87327521562
2020-12-15,4.11274122946703e-06,2.3490846014597798e-08,0.205330662052814,371.472802966475,2165.65996383394,1633.05750021668,301834.707823286,2888.0613954020396,6117.145099310501
2020-12-16,4.08964723316475e-06,2.28883592408096e-08,0.194690450033596,362.41758931697,2121.89973898038,1601.25290707336,301881.496756077,2889.6944529022603,6148.4224919421995
2020-12-18,4.0671393067244305e-06,2.2303444078659202e-08,0.18460161321629998,353.58297281360495,2078.98596935009,1570.02911606255,301926.995180877,2891.29570580933,6179.70530483689
2020-12-19,4.04520045231284e-06,2.17354974462582e-08,0.17503557935492803,344.963586540028,2036.90339026457,1539.3766750606399,301971.229187617,2892.8657349254,6210.99339270462
2020-12-20,4.02381425169549e-06,2.11839405947363e-08,0.165965256816697,336.554193782097,1995.63697845173,1509.28624944755,302014.224361722,2894.4051116004603,6242.28661318201
2020-12-21,4.00296484299881e-06,2.06482179840937e-08,0.157364957856673,328.349684888365,1955.17194933363,1479.74862190561,302056.005793195,2895.9143978499,6273.58482677597
2020-12-22,3.98263689853973e-06,2.01277962169265e-08,0.14921032586833702,320.34507420526,1915.4937543038102,1450.75469216271,302096.598085564,2897.3941464718105,6304.88789680843
2020-12-23,3.96281560366804e-06,1.96221630267624e-08,0.14147826640400302,312.535497085242,1876.5880779962101,1422.29547668231,302136.02536468697,2898.8449011639696,6336.19568936207
2020-12-24,3.94348663656992e-06,1.91308263179447e-08,0.13414688176977302,304.91620696625,1838.44083554779,1394.36210830296,302174.311287415,2900.2671966406606,6367.50807322697
2020-12-25,3.9246361489839e-06,1.86533132541871e-08,0.127195409009777,297.48257252079,1801.0381698566898,1366.94583582971,302211.479050117,2901.66155874896,6398.82491984828
2020-12-26,3.90625074778335e-06,1.81891693930962e-08,0.12060416110406,290.230074873033,1764.36644883767,1340.03802357982,302247.551397071,2903.02850458479,6430.14610327479
2020-12-27,3.888317477381839e-06,1.7737957864122002e-08,0.114354471213605,283.15430488237,1728.41226267667,1313.63015088506,302282.550628715,2904.36854260837,6461.47150010849
2020-12-28,3.87082380292043e-06,1.72992585875476e-08,0.108428639814575,276.250960491841,1693.16242108607,1287.71381155288,302316.498609766,2905.68217275925,6492.80098945493
2020-12-29,3.8537575941980104e-06,1.6872667532273e-08,0.102809884572051,269.51584413997,1658.6039505621698,1262.2807132885,302349.416777212,2906.96988657081,6524.134452874589
2020-12-30,3.83710711030802e-06,1.6457796010279898e-08,0.097482292811324,262.944860234481,1624.72409164653,1237.3226770801,302381.32614816603,2908.23216728409,6555.471774335129
2021-01-02,3.82086098494671e-06,1.6054270005789797e-08,0.092430776452111,256.534012686484,1591.5102961923901,1212.83163654907,302412.247327595,2909.46948996117,6586.81284016438
2021-01-03,3.8050082123602204e-06,1.56617295372446e-08,0.08764102927809199,250.279402503698,1558.95022463769,1188.79963726723,302442.200515922,2910.6823215977197,6618.15753900437
2021-01-04,3.78953813389925e-06,1.52798280503476e-08,0.08309948642072901,244.17722544133701,1527.03174328584,1165.21883604296,302471.205516503,2911.8711212349895,6649.5057617660705
2021-01-05,3.77444042515205e-06,1.4908231840506397e-08,0.07879328594263901,238.223769709297,1495.7429215956101,1142.08150017795,302499.281742974,2913.0363400710303,6680.85740158501
2021-01-08,3.7597050836276803e-06,1.4546619503113899e-08,0.074710232411711,232.41541373433103,1465.0720294811,1119.38000669645,302526.448226488,2914.1784215712105,6712.212353777701
2021-01-09,3.7453224169632996e-06,1.4194681410195401e-08,0.070838762362817,226.748623975919,1435.00753462304,1097.1068415484801,302552.72362281696,2915.2978015779104,6743.57051579888
2021-01-10,3.73128303163042e-06,1.38521192120332e-08,0.067167911549295,221.219952794561,1405.5380997923598,1075.2545987889,302578.126219344,2916.3949084194605,6774.93178719953
2021-01-11,3.7175778221163802e-06,1.35186453624594e-08,0.063687283891456,215.826036371264,1376.65258018708,1053.81597973359,302602.673941935,2917.4701630182503,6806.296069585649
2021-01-12,3.7041979605587007e-06,1.3193982666582001e-08,0.060387022034184,210.56359267702302,1348.34002078341,1032.7837920945599,302626.384361696,2918.5239789979805,6837.66326657784
2021-01-13,3.69113488681088e-06,1.2877863849781499e-08,0.057257779430235994,205.42941949109797,1320.5896537019,1012.15094909513,302649.27470161,2919.55676279007,6869.0332837716005
2021-01-15,3.67838029891967e-06,1.25700311468758e-08,0.054290693870192,200.42039246695,1293.3908955895,991.910468566806,302671.36184307,2920.56891373917,6900.4060286983495
2021-01-16,3.6659261439943e-06,1.22702359104189e-08,0.051477362384075,195.53346324470502,1266.73334501834,972.055472029102,302692.662332294,2921.5608242077396,6931.781410787261
2021-01-17,3.6537646094499497e-06,1.1978238237152299e-08,0.04880981744357,190.765657609035,1240.6067799018801,952.579183753551,302713.19238663104,2922.53287967977,6963.1593413276705
2021-01-18,3.6418881146077996e-06,1.1693806611683501e-08,0.046280504397450996,186.114073691398,1215.00115492916,933.4749298132491,302732.967900762,2923.48545886352,6994.539733432321
2021-01-19,3.6302893026355497e-06,1.14167175665202e-08,0.04388226007629299,181.57588021556703,1189.9065990177698,914.736137119048,302752.004452793,2924.41893379333,7025.92250200119
2021-01-20,3.61896103281278e-06,1.11467553576305e-08,0.041608292505895,177.148314785433,1165.3134127861802,896.356332443583,302770.31731023896,2925.33366993045,7057.307563686079
2021-01-21,3.6078963731063904e-06,1.0883711654753001e-08,0.039452161671951,172.82868221406997,1141.21206604594,878.329141434211,302787.921435909,2926.23002626289,7088.69483685583
2021-01-22,3.5970885930420195e-06,1.0627385245714598e-08,0.037407761281496005,168.614352893092,1117.5931953142801,860.648287615951,302804.831493688,2927.10835540433,7120.084241562141
2021-01-23,3.5865311568583097e-06,1.03775817540614e-08,0.03546930146947,164.502761201327,1094.44760134763,843.307591385408,302821.061854214,2927.9690036919396,7151.475699506171
2021-01-24,3.5762177169311205e-06,1.01341133693411e-08,0.033631292401436,160.49140395189,1071.76624669646,826.300968996685,302836.626600463,2928.81231128333,7182.86913400562
